STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,SNOW,SNWD
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750615,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750616,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750617,1.46,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750618,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750619,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750620,0.74,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750621,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750622,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750623,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750624,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750625,0.29,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750626,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750627,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750628,0.04,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750629,0.11,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750630,0.13,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750701,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750702,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750703,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750704,0.48,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750705,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750706,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750707,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750708,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750709,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750710,0.15,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750711,0.02,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750712,0.07,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750713,0.87,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750714,1.91,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750715,1.93,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750716,0.22,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750717,0.14,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750718,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750719,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750720,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750721,3.67,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750722,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750723,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750724,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750725,0.66,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750726,0.21,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750727,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750728,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750729,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750730,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750731,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750801,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750802,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750803,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750804,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750805,0.27,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750806,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750807,0.06,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750808,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750809,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750810,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750811,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750812,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750813,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750814,0.02,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750815,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750816,0.35,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750817,0.8,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750818,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750819,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750820,0.04,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750821,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750822,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750823,0.1,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750824,0.37,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750825,1.09,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750826,0.07,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750827,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750828,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750829,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750830,0.13,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750831,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750901,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750902,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750903,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750904,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750905,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750906,0.17,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750907,0.02,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750908,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750909,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750910,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750911,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750912,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750913,0.38,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750914,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750915,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750916,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750917,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750918,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750919,0.25,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750920,0.13,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750921,0.24,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750922,0.15,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750923,1.98,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750924,1.82,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750925,2.21,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750926,1.41,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750927,3.09,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750928,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750929,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19750930,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751001,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751002,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751003,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751004,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751005,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751006,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751007,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751008,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751009,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751010,0.21,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751011,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751012,0.21,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751013,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751014,0.07,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751015,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751016,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751017,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751018,1.33,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751019,1.23,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751020,0.21,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751021,0.01,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751022,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751023,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751024,0.01,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751025,0.14,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751026,0.27,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751027,0.02,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751028,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751029,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751030,0.08,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751031,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751101,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751102,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751103,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751104,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751105,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751106,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751107,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751108,0.4,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751109,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751110,0.02,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751111,0.19,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751112,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751113,1.81,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751114,0.24,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751115,0.02,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751116,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751117,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751118,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751119,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751120,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751121,0.06,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751122,0.85,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751123,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751124,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751125,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751126,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751127,0.05,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751128,0.15,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751129,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751130,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751201,0.1,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751202,0.05,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751203,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751204,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751205,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751206,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751207,0.06,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751208,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751209,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751210,0.45,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751211,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751212,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751213,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751214,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751215,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751216,0.09,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751217,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751218,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751219,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751220,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751221,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751222,0.11,1.5,2
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751223,0.06,2,3
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751224,0,0,3
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751225,0,0,2
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751226,0.91,0.5,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751227,0.53,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751228,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751229,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751230,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19751231,0.53,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19760101,1.05,1,1
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19760102,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19760103,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19760104,0.29,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19760105,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19760106,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19760107,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19760108,0.96,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19760109,0.03,0.2,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19760110,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19760111,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19760112,0.17,1.1,1
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19760113,0,0,1
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19760114,0.32,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19760115,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19760116,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19760117,0.02,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19760118,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19760119,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19760120,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19760121,0.13,1.8,1
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19760122,0.28,3,4
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19760123,0,0,4
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19760124,0,0,3
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19760125,0,0,3
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19760126,0.02,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19760127,1.1,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19760128,1.54,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19760129,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19760130,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19760131,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19760201,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19760202,0.96,2,2
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19760203,0,0,2
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19760204,0,0,2
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19760205,0,0,1
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19760206,0.44,4.1,5
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19760207,0,0,5
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19760208,0,0,4
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19760209,0,0,4
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19760210,0,0,3
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19760211,0,0,1
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19760212,0.03,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19760213,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19760214,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19760215,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19760216,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19760217,0.23,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19760218,0.12,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19760219,0.4,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19760220,0.03,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19760221,0,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19760222,0.21,0,0
USC00286055,"NEW BRUNSWICK 3 SE, NJ US",40.47282,-74.42259,33.8,19760223,0.22,0,0
